1	1048366	1048866	1	1	1	1	0	24
1	1049060	1049235	1	1	1	1	0	9
1	1049452	1049565	1	1	1	2	0	28
1	1050038	1050232	1	1	1	3	0	29
1	1050330	1050426	1	1	1	3	0	34
1	1050592	1050725	1	1	1	1	0	29
1	1051646	1051727	1	1	1	4	0	33
1	1051816	1053752	1	1	1	1	0	6
1	1053978	1054447	1	1	1	2	0	31
1	1063202	1065829	1	1	1	3	0	26
1	1084384	1084480	2	2	1	1	0	22
1	1084507	1085877	2	2	1	1	0	26
1	1099104	1099255	1	1	1	0	1	31
1	1099104	1099561	1	1	1	0	1	31
1	1176089	1176279	1	1	1	1	0	24
1	1217689	1218457	2	2	1	6	0	36
1	1218634	1218768	2	2	1	3	0	33
1	1218928	1223243	2	2	1	1	0	6
1	1223358	1223831	2	2	1	10	0	36
1	1223969	1228467	2	2	1	9	0	37
1	1228947	1231891	2	2	1	7	0	31
1	1255488	1256044	2	2	1	5	0	16
1	1255488	1256991	2	2	1	2	0	16
1	1256126	1256991	2	2	1	4	0	34
1	1257131	1257207	2	2	1	1	0	14
1	1257311	1263345	2	2	1	3	0	34
1	1263387	1266097	2	2	1	1	0	7
1	1263387	1267861	2	2	1	1	0	34
1	1267993	1273665	2	2	1	2	0	14
1	1293709	1293822	2	2	1	1	0	36
1	1293934	1294089	2	2	1	1	0	30
1	1294200	1294401	2	2	1	1	0	23
1	1294629	1294717	2	2	1	2	0	34
1	1294817	1295446	2	2	1	1	0	25
1	1295939	1296014	2	2	1	2	0	35
1	1296110	1296210	2	2	1	3	0	34
1	1296281	1296424	2	2	1	1	0	30
1	1298114	1298369	2	2	1	1	0	32
1	1298422	1298566	2	2	1	1	0	30
1	1299906	1299972	2	2	1	2	0	27
1	1300069	1300157	2	2	1	1	0	20
1	1300203	1300508	2	2	1	4	0	18
1	1300693	1301987	2	2	1	5	0	21
1	1300818	1301987	2	2	1	1	0	34
1	1300931	1301987	2	2	1	1	0	24
1	1302047	1302921	2	2	1	4	0	35
1	1302976	1303161	2	2	1	3	0	16
1	1303282	1304085	2	2	1	1	0	33
1	1304144	1307768	2	2	1	2	0	35
1	1311072	1311329	1	1	1	4	0	31
1	1312369	1312439	2	2	1	1	0	16
1	1312950	1313034	2	2	1	3	0	16
1	1313125	1313508	2	2	1	2	0	18
1	1313593	1313731	2	2	1	1	0	17
1	1313922	1314300	2	2	1	2	0	29
1	1314366	1314823	2	2	1	5	0	21
1	1314963	1315403	2	2	1	3	0	16
1	1315439	1315519	2	2	1	4	0	33
1	1315553	1319295	2	2	1	1	0	3
1	1319525	1320455	2	2	1	1	0	5
1	1321094	1324580	2	2	1	3	0	29
1	1325103	1326835	1	1	1	2	0	30
1	1336516	1337976	2	2	1	1	0	28
1	1338184	1338268	2	2	1	1	0	14
1	1338654	1339361	2	2	1	1	0	25
1	1339440	1339581	2	2	1	1	0	29
1	1339650	1339735	2	2	1	1	0	13
1	1339813	1340037	2	2	1	1	0	17
1	1340317	1340409	2	2	1	1	0	15
1	1340504	1341666	2	2	1	1	0	32
1	1341806	1342052	2	2	1	2	0	28
1	1342157	1342362	2	2	1	2	0	28
1	1342485	1342688	2	2	1	1	0	25
1	1342759	1348895	2	2	1	3	0	27
1	1353630	1353847	2	2	1	2	0	24
1	1354107	1354192	2	2	1	2	0	19
1	1354233	1354353	2	2	1	1	0	15
1	1354510	1354681	2	2	1	1	0	7
1	1373903	1373999	2	2	1	3	0	21
1	1374446	1374704	2	2	1	1	0	38
1	1374791	1375153	2	2	1	2	0	16
1	1387583	1387776	2	2	1	3	0	35
1	1387870	1387953	2	2	1	6	0	36
1	1388066	1390229	2	2	1	14	0	33
1	1390372	1390458	2	2	1	11	0	34
1	1390564	1390765	2	2	1	4	0	27
1	1393461	1395393	2	2	1	1	0	27
1	1398343	1398596	2	2	1	2	0	33
1	1398672	1398987	2	2	1	0	1	3
1	1398672	1399018	2	2	1	6	1	24
1	1400304	1400604	1	1	1	1	0	22
1	1402257	1405808	2	2	1	5	0	23
1	1405887	1406908	2	2	1	2	0	15
1	1407020	1407130	2	2	1	9	0	36
1	1455917	1456224	1	1	1	0	1	7
1	1457181	1489203	1	1	1	0	4	37
1	1472090	1477273	1	1	1	3	0	30
1	1477351	1478643	1	1	1	0	4	37
1	1478352	1478643	1	1	1	1	0	18
1	1478746	1479048	1	1	1	1	4	25
1	1479109	1480866	1	1	1	0	10	31
1	1480937	1482137	1	1	1	2	7	32
1	1482304	1482544	1	1	1	0	1	30
1	1485172	1485781	1	1	1	1	2	33
1	1485839	1486109	1	1	1	1	0	35
1	1486236	1486543	1	1	1	0	1	7
1	1486669	1487862	1	1	1	1	1	28
1	1487915	1489203	1	1	1	2	4	37
1	1489275	1489691	1	1	1	1	0	17
1	1490425	1490562	1	1	1	3	0	33
1	1490672	1495484	1	1	1	1	0	36
1	1512474	1516011	1	1	1	1	0	11
1	1516089	1517310	1	1	1	2	5	37
1	1517413	1517715	1	1	1	1	4	25
1	1517776	1518920	1	1	1	1	10	31
1	1518991	1520140	1	1	1	0	7	32
1	1520307	1520547	1	1	1	0	1	30
1	1520618	1522743	1	1	1	4	0	23
1	1522900	1523510	1	1	1	2	2	31
1	1523568	1523838	1	1	1	5	3	34
1	1523965	1524272	1	1	1	0	1	7
1	1524398	1525239	1	1	1	0	2	20
1	1525292	1526460	1	1	1	0	2	18
1	1526532	1527694	1	1	1	3	0	31
1	1527863	1529222	1	1	1	2	0	33
1	1529332	1533925	1	1	1	4	0	30
1	1542168	1543868	2	2	1	16	0	36
1	1543988	1544862	2	2	1	2	0	16
1	1545003	1564772	2	2	1	6	0	35
1	1557317	1559861	1	3	1	1	0	27
1	1564917	1574477	2	2	1	12	0	33
1	1616615	1623388	1	1	1	2	0	19
1	1623946	1624794	1	1	1	2	0	16
1	1625429	1625545	1	1	1	1	0	10
1	1627000	1627073	1	1	1	1	0	15
1	1628723	1629132	1	1	1	3	0	24
1	1629312	1629384	1	1	1	3	0	9
1	1633913	1633988	1	1	1	0	1	25
1	1635857	1635936	2	2	1	0	2	30
1	1636127	1636332	2	2	1	1	0	22
1	1636482	1636681	2	2	1	3	0	28
1	1637514	1637761	2	2	1	5	0	30
1	1637884	1638499	2	2	1	1	5	34
1	1638591	1640276	2	2	1	1	3	36
1	1640453	1641047	2	2	1	0	2	31
1	1641114	1641661	2	2	1	0	5	29
1	1641821	1641905	2	2	1	0	3	33
1	1642002	1642385	2	2	1	0	5	27
1	1642509	1645125	2	2	1	0	4	34
1	1645263	1649498	2	2	1	1	4	34
1	1649638	1652438	2	2	1	6	0	26
1	1652567	1655368	2	2	1	8	2	38
1	1655485	1657374	2	2	1	1	3	26
1	1657499	1658913	2	2	1	4	0	37
1	1666020	1668326	2	2	1	2	1	27
1	1668473	1669663	2	2	1	4	0	23
1	1669737	1670097	2	2	1	1	0	27
1	1670152	1671508	2	2	1	0	1	37
1	1675591	1676063	2	2	1	0	3	28
1	1676847	1692448	2	2	1	1	0	24
1	1701072	1701147	1	1	1	0	1	25
1	1703000	1703079	2	2	1	0	2	30
1	1703270	1703475	2	2	1	1	0	8
1	1703625	1703823	2	2	1	1	0	21
1	1703996	1704222	2	2	1	1	0	4
1	1704656	1704903	2	2	1	1	0	18
1	1705026	1705641	2	2	1	0	5	34
1	1705733	1707408	2	2	1	0	3	36
1	1707585	1708179	2	2	1	0	2	31
1	1708246	1708793	2	2	1	0	5	29
1	1708953	1709037	2	2	1	0	3	33
1	1709134	1709517	2	2	1	0	5	27
1	1709641	1712263	2	2	1	4	4	34
1	1712401	1716345	2	2	1	1	4	36
1	1716479	1719327	2	2	1	1	0	30
1	1716479	1719357	2	2	1	7	0	32
1	1719456	1721595	2	2	1	8	1	38
1	1721712	1722587	2	2	1	1	0	5
1	1721712	1722707	2	2	1	2	3	26
1	1722832	1724257	2	2	1	1	0	20
1	1732524	1734689	2	2	1	1	0	4
1	1738449	1738921	2	2	1	0	3	28
1	1739058	1739235	2	2	1	1	0	19
1	1739705	1744250	2	2	1	0	1	14
1	1753061	1753566	2	2	1	5	0	35
1	1753650	1754050	2	2	1	2	0	17
1	1754209	1754283	2	2	1	3	0	31
1	1754384	1754543	2	2	1	2	0	26
1	1754699	1755373	2	2	1	1	0	32
1	1756609	1757180	2	4	1	1	0	32
1	1765447	1778288	2	2	1	1	0	32
1	1787054	1787321	2	2	1	47	0	32
1	1787054	1787325	2	2	1	1	0	36
1	1787438	1789052	2	2	1	11	0	32
1	1789270	1790394	2	2	1	8	0	32
1	1790597	1793244	2	2	1	11	0	32
1	1793312	1804418	2	2	1	7	0	36
1	1804582	1806474	2	2	1	2	0	32
1	1806539	1815755	2	2	1	11	0	33
1	1815863	1817836	2	2	1	25	0	36
1	1817876	1825396	2	2	1	29	0	35
1	1825500	1832231	2	2	1	1	0	34
1	1825500	1839189	2	2	1	62	0	37
1	1825500	1890819	2	2	1	11	0	36
1	1839239	1890363	2	2	1	3	0	29
1	1839239	1890819	2	2	1	63	0	37
1	1852681	1890819	2	2	1	1	0	19
1	2050702	2055440	1	1	1	4	0	32
1	2056574	2059540	1	1	1	1	0	6
1	2059592	2135261	1	1	1	3	0	27
1	2135348	2144209	1	1	1	1	0	4
1	2144342	2146026	1	1	1	2	0	36
1	2148925	2150789	1	1	1	1	0	24
1	2150979	2155994	1	1	1	2	0	21
1	2169605	2172054	1	1	1	1	0	30
1	2174834	2175223	1	1	1	1	0	7
1	2175314	2184582	1	1	1	6	0	37
1	2193911	2193997	2	2	1	2	0	34
1	2194134	2194687	2	2	1	1	0	36
1	2303104	2303284	1	1	1	1	0	25
1	2303401	2303839	1	1	1	3	0	16
1	2304586	2306019	1	1	1	7	0	37
1	2385066	2385806	2	2	1	1	0	22
1	2387530	2388238	2	2	1	1	0	35
1	2388338	2391457	2	2	1	2	0	26
1	2389997	2391457	2	2	1	1	0	16
1	2391959	2395783	1	1	1	4	0	22
1	2394729	2395783	1	1	1	3	0	22
1	2395872	2397115	1	1	1	1	0	23
1	2397221	2399414	1	1	1	1	0	19
1	2399515	2400856	1	1	1	4	0	37
1	2402343	2403034	1	1	1	1	0	23
1	2405835	2406483	2	2	1	1	0	12
1	2406620	2406719	2	2	1	1	0	16
1	2408859	2410370	2	2	1	1	0	6
1	2410452	2412390	2	2	1	2	0	28
1	2459634	2459665	2	4	1	1	0	31
1	2511684	2512887	2	2	1	6	0	36
1	2519325	2519800	2	2	1	4	0	22
1	2520415	2520722	2	2	1	2	0	28
1	2520907	2521100	2	2	1	1	0	24
1	2521316	2521717	2	2	1	2	0	34
1	2559979	2560623	1	1	1	2	0	7
1	2560715	2561672	1	1	1	1	0	25
1	2561816	2562864	1	1	1	4	0	32
1	2561958	2562864	1	1	1	1	0	11
1	2562897	2563147	1	1	1	3	0	31
1	2588626	2588953	1	1	1	1	0	27
1	2589041	2589409	1	1	1	1	0	20
1	2658104	2660512	2	2	1	0	1	28
1	2662725	2664249	1	1	1	0	1	32
1	2662725	2668865	1	1	1	0	1	32
1	2662725	2674043	1	1	1	0	1	32
1	2667341	2668865	1	1	1	0	1	32
1	2667341	2674043	1	1	1	0	1	32
1	2682435	2683558	1	1	1	0	1	36
1	2682435	2687451	1	1	1	0	1	36
1	2682435	2694877	1	1	1	0	1	36
1	2688376	2696565	1	1	1	1	0	36
1	2698965	2747993	2	2	1	0	1	29
1	2759083	2769351	1	1	1	0	1	13
1	2759083	2777095	1	1	1	0	1	13
1	3402999	3404738	1	1	1	1	0	37
1	3463673	3466147	1	1	1	1	0	12
1	3466194	3467167	1	1	1	1	0	18
1	3469594	3473077	1	1	1	1	0	34
1	3474783	3475969	1	1	1	1	0	4
1	3476063	3477874	1	1	1	1	0	3
1	3479591	3479811	1	1	1	1	0	14
1	3496784	3497232	2	2	1	1	0	20
1	3501922	3505207	2	2	1	2	0	16
1	3509246	3509869	2	2	1	1	0	12
1	3511688	3512005	2	2	1	2	0	6
1	3512129	3514549	2	2	1	1	0	35
1	3571655	3572348	1	1	1	0	1	22
1	3571655	3572386	1	1	1	0	1	22
1	3571981	3572348	1	1	1	0	1	22
1	3571981	3572386	1	1	1	0	1	22
1	3572040	3572234	1	1	1	0	1	30
1	3572332	3572600	1	1	0	1	0	27
1	3625516	3625712	1	1	1	1	0	26
1	3625890	3627499	1	1	1	1	0	20
1	3633504	3634996	2	2	1	5	0	13
1	3635075	3635159	2	2	1	7	0	33
1	3636031	3636994	2	2	1	2	0	15
1	3637099	3638749	2	2	1	3	0	18
1	3638823	3646665	2	2	1	1	0	16
1	3683181	3707548	1	1	1	1	0	35
1	3707792	3722020	1	1	1	1	0	21
1	3739588	3739979	2	2	1	1	0	28
1	3740388	3742803	2	2	1	1	0	23
1	3742518	3742803	2	2	1	1	0	5
1	3742961	3743060	2	2	1	1	0	27
1	3743191	3745606	2	2	1	1	0	32
1	3773182	3775298	1	1	1	1	0	28
1	3781337	3781511	2	2	1	1	0	9
1	3781602	3782660	2	2	1	1	0	28
1	3784112	3785086	2	2	1	5	0	28
1	3785204	3786848	2	2	1	4	0	28
1	3816371	3823173	2	2	1	2	0	27
1	3823242	3823423	2	2	1	1	0	5
1	3823563	3825757	2	2	1	5	0	27
1	3825867	3826369	2	2	1	2	0	22
1	3826437	3826707	2	2	1	1	0	3
1	3826745	3829265	2	2	1	2	0	32
1	3829374	3829790	2	2	1	2	0	30
1	3835093	3836494	2	2	1	1	0	11
1	3836693	3837291	2	2	1	1	0	19
1	3839120	3839607	2	2	1	1	0	7
1	3839777	3844906	2	2	1	1	0	11
1	3844984	3845288	2	2	1	1	0	17
1	3845352	3847474	2	2	1	1	0	25
1	3852422	3856888	2	2	1	2	0	24
1	3866001	3867973	1	1	1	1	0	19
1	3869776	3872471	1	1	1	1	0	22
1	3872573	3883506	1	1	1	2	0	24
1	3890074	3890568	2	2	1	4	0	37
1	3892997	3900171	2	2	1	2	0	34
1	4078132	4078595	2	2	1	0	2	26
1	4078306	4078595	2	2	1	0	2	26
1	4712700	4769852	1	1	1	2	0	20
1	4769941	4772279	1	1	1	4	0	38
1	4772526	4774426	1	1	1	1	0	16
1	5863406	5863889	2	2	1	1	0	21
1	5864034	5864337	2	2	1	1	0	33
1	5874658	5874873	2	2	1	2	0	17
1	5875101	5877092	2	2	1	2	0	25
1	5880240	5887285	2	2	1	2	0	33
1	5904805	5905291	2	2	1	1	0	35
1	5952837	5961793	2	2	1	1	0	19
1	5961950	5967298	2	2	1	1	0	32
1	5967364	5969086	2	2	1	1	0	21
1	5969260	5978269	2	2	1	1	0	3
1	5978414	5986154	2	2	1	1	0	19
1	5986328	5992243	2	2	1	2	0	21
1	6040646	6041830	1	1	1	2	0	19
1	6040646	6072754	1	1	1	2	0	30
1	6041873	6072754	1	1	1	4	0	34
1	6072799	6073732	1	1	1	7	0	34
1	6073771	6082194	1	1	1	8	0	32
1	6082275	6085203	1	1	1	4	0	28
1	6085249	6087466	1	1	1	5	0	38
1	6087512	6089007	1	1	1	1	0	32
1	6097358	6098484	1	1	1	1	0	35
1	6159516	6168149	2	2	1	1	0	22
1	6186817	6192929	2	2	1	30	158	38
1	6193055	6197651	2	2	1	39	13	38
1	6197757	6199369	2	4	1	1	0	33
1	6197757	6199561	2	2	1	25	0	36
1	6197757	6200488	2	2	1	1	0	36
1	6197757	6208680	2	2	1	1	0	38
1	6209197	6209267	1	1	1	1	0	36
1	6209540	6209923	1	1	1	2	0	9
1	6209971	6210222	1	1	1	1	0	20
1	6212904	6213065	1	1	1	1	0	32
1	6213184	6218288	1	1	1	1	0	21
1	6218370	6219235	1	1	1	1	0	26
1	6225263	6231901	2	2	1	3	0	29
1	6232120	6233473	2	2	1	2	0	18
1	6232120	6234885	2	2	1	1	0	4
1	6233644	6234885	2	2	1	2	0	32
1	6264696	6281101	2	2	1	5	0	30
1	6281287	6294863	2	2	1	2	0	21
1	6318579	6327298	2	2	1	1	0	8
1	6327414	6333476	2	2	1	5	0	31
1	6333569	6339432	2	2	1	2	0	18
1	6339590	6349748	2	2	1	2	0	20
1	6425250	6428225	1	1	1	1	0	23
1	6428420	6440253	1	1	1	1	0	20
1	6444683	6445663	1	1	1	2	0	20
1	6445467	6445663	1	1	1	1	0	15
1	6447460	6448640	1	1	1	2	0	3
1	6448803	6448892	1	1	1	1	0	25
1	6457264	6457360	1	1	1	2	0	13
1	6473175	6473250	2	2	1	2	0	34
1	6526004	6526695	2	2	1	1	0	22
1	6526830	6528993	2	2	1	1	0	16
1	6529172	6531967	2	2	1	0	1	3
1	6532080	6532462	2	2	1	1	0	24
1	6541928	6544825	2	2	1	1	0	38
1	6544923	6545044	2	2	1	1	0	30
1	6549699	6550395	2	2	1	1	0	10
1	6580050	6586594	1	1	1	1	0	35
1	6582300	6585918	1	1	1	1	0	4
1	6586031	6586694	1	1	1	2	0	30
1	6586788	6587204	1	1	1	1	0	30
1	6588197	6588277	1	1	1	2	0	21
1	6588443	6588755	1	1	1	2	0	36
1	6588845	6588915	1	1	1	1	0	28
1	6595558	6599046	2	2	1	1	0	19
1	6614106	6616756	1	1	1	1	0	10
1	6616859	6619802	1	1	1	1	0	18
1	6630354	6632390	1	1	1	2	0	13
1	6632496	6632795	1	1	1	2	0	8
1	6635701	6636116	2	2	1	3	0	36
1	6636247	6637197	2	2	1	2	0	27
1	6637341	6637446	2	2	1	16	0	33
1	6637505	6638294	2	2	1	9	0	35
1	6638365	6639901	2	2	1	4	0	33
1	6640058	6644557	2	2	1	1	0	12
1	6644675	6645040	2	2	1	5	0	37
1	6645127	6645788	2	2	1	5	0	36
1	6651603	6652828	2	2	1	3	0	33
1	6654040	6667708	2	2	1	1	0	6
1	6667811	6678393	2	2	1	2	0	34
1	6678468	6680907	2	2	1	4	0	25
1	6681038	6701728	2	2	1	3	0	19
1	6785576	6820180	1	1	1	2	0	33
1	6820251	6825091	1	1	1	2	0	20
1	6825211	6871756	1	1	1	2	0	17
1	7737571	7737958	1	1	1	1	0	38
1	7738483	7744834	1	1	1	1	0	33
1	7771386	7773441	1	1	1	1	0	19
1	7773512	7777159	1	1	1	1	0	28
1	7777319	7778117	1	1	1	4	0	8
1	7778170	7779625	1	1	1	1	0	20
1	7785006	7785440	1	1	1	3	0	28
1	7788247	7793959	1	1	1	1	0	29
1	7803849	7808892	1	1	1	1	0	7
1	7810022	7810437	1	1	1	1	0	18
1	7820240	7820466	1	1	1	1	0	32
1	7820641	7826479	1	1	1	4	0	22
1	7826711	7827117	1	1	1	2	0	30
1	7830162	7835761	1	1	1	3	0	7
1	7837150	7842671	1	1	1	1	0	12
1	7847883	7849639	2	2	1	3	0	22
1	7849684	7850811	2	2	1	3	0	28
1	7850923	7852900	2	2	1	5	0	15
1	7961736	7962762	1	1	1	8	0	29
1	7961794	7962762	1	1	1	7	0	36
1	7962876	7965323	1	1	1	9	0	31
1	7965426	7969344	1	1	1	17	0	33
1	7969405	7970893	1	1	1	19	0	35
1	7970964	7977651	1	1	1	5	0	33
1	7977739	7984893	1	1	1	5	0	34
1	8015693	8026157	2	2	1	8	0	28
1	8077570	8121473	1	1	1	1	0	23
1	8318187	8324305	1	1	1	1	0	34
1	8355121	8355418	2	2	1	1	0	23
1	8355600	8356099	2	2	1	1	0	7
1	8356247	8358195	2	2	1	3	0	33
1	8358917	8359763	2	2	1	2	0	25
1	8361491	8361762	2	2	1	3	0	28
1	8361877	8362682	2	2	1	5	0	30
1	8362845	8364055	2	2	1	5	0	33
1	8364256	8364745	2	2	1	2	0	32
1	8364839	8365811	2	2	1	1	0	32
1	8365975	8422726	2	2	1	1	0	9
1	8422808	8465924	2	2	1	1	0	10
1	8466024	8495062	2	2	1	2	0	33
1	8495163	8497404	2	2	1	1	0	29
1	8497530	8508626	2	2	1	1	0	11
1	8508676	8523052	2	2	1	1	0	24
1	8508676	8541213	2	2	1	2	0	24
1	8541319	8556474	2	2	1	4	0	31
1	8556572	8557417	2	2	1	2	0	31
1	8614687	8624309	2	2	1	2	0	26
1	8624381	8655972	2	2	1	4	0	25
1	8656442	8703054	2	4	1	2	0	16
1	8656442	8792403	2	2	1	0	1	3
1	8656442	8817159	2	2	1	2	0	21
1	8861430	8862886	2	2	1	48	0	36
1	8862946	8863234	2	2	1	36	0	37
1	8863344	8863890	2	2	1	63	0	36
1	8864093	8865284	2	2	1	71	0	36
1	8865483	8866278	2	2	1	69	0	38
1	8866502	8867116	2	2	1	57	0	37
1	8867251	8867987	2	2	1	20	0	34
1	8868058	8870451	2	2	1	361	0	37
1	8870511	8871890	2	2	1	187	0	38
1	8871987	8874823	2	2	1	84	0	37
1	8874918	8878579	2	2	1	53	0	37
1	9057609	9058151	2	2	1	1	0	37
1	9235067	9244924	1	1	1	1	0	6
1	9245562	9246965	1	1	1	1	0	31
1	9247084	9262058	1	1	1	1	0	21
1	9553806	9567283	1	1	1	0	1	34
1	9567362	9570257	1	1	1	1	0	6
1	9570359	9573345	1	1	1	1	0	18
1	9580235	9582298	1	1	1	2	0	35
1	9589044	9595889	1	1	1	2	0	13
1	9597054	9598448	1	1	1	3	0	30
1	9601455	9602068	1	1	1	1	0	16
1	9602273	9607556	1	1	1	2	0	13
1	9720910	9721126	1	1	1	1	0	7
1	9721861	9721974	1	1	1	1	0	3
1	9724093	9724275	1	1	1	1	0	30
1	9724422	9724803	1	1	1	1	0	25
1	9724937	9726908	1	1	1	2	0	25
1	9730706	9731205	2	2	1	26	0	38
1	9731391	9731760	2	2	1	3	0	28
1	9731897	9733400	2	2	1	4	0	33
1	9733547	9733971	2	2	1	2	0	17
1	9734143	9734947	2	2	1	10	0	29
1	9735175	9735466	2	2	1	3	0	29
1	9735616	9735884	2	2	1	2	0	7
1	9736043	9737497	2	2	1	1	0	11
1	9744006	9744394	2	2	1	1	0	15
1	9744644	9749460	2	2	1	1	0	27
1	9749647	9749763	2	2	1	9	0	15
1	9749914	9751472	2	2	1	8	0	37
1	9751682	9755113	2	2	1	9	0	33
1	9755310	9756480	2	2	1	2	0	30
1	9756511	9773271	2	2	1	2	0	22
1	9773395	9823642	2	2	1	4	0	32
1	9871278	9871968	2	2	1	1	0	17
1	9872089	9877904	2	2	1	4	0	38
1	9877990	9910094	2	2	1	2	0	37
1	9932899	9934761	2	2	1	1	0	25
1	9934861	9935491	2	2	1	2	0	34
1	9935628	9936518	2	2	1	2	0	22
1	9936628	9942623	2	2	1	7	0	36
1	9942712	9943348	2	2	1	1	0	26
1	9942783	9943248	2	2	1	5	0	35
1	9942783	9943348	2	2	1	1	0	19
1	9943516	9972017	1	1	1	4	0	34
1	9975776	9981030	1	1	1	1	0	6
1	9981171	9982300	1	1	1	1	0	15
1	10007749	10008172	1	1	1	2	0	31
1	10033695	10072027	1	1	1	4	0	24
1	10072215	10095460	1	1	1	4	0	25
1	10095597	10101107	1	1	1	4	0	34
1	10101196	10102947	1	1	1	3	0	30
1	10103093	10105515	1	1	1	1	0	28
1	10105745	10117458	1	1	1	2	0	9
1	10106584	10117458	1	1	1	3	0	7
1	10117601	10119512	1	1	1	3	0	26
1	10122077	10126793	1	1	1	1	0	32
1	10126878	10129391	1	1	1	3	0	27
1	10129449	10130499	1	1	1	1	0	9
1	10130617	10130714	1	1	1	2	0	20
1	10130814	10132368	1	1	1	4	0	32
1	10132483	10134987	1	1	1	10	0	31
1	10135187	10137066	1	1	1	1	0	36
1	10137206	10144939	1	1	1	2	0	37
1	10145040	10146962	1	1	1	2	0	23
1	10147091	10149183	1	1	1	3	0	31
1	10149283	10151325	1	1	1	3	0	26
1	10151562	10158355	1	1	1	1	0	9
1	10158483	10161141	1	1	1	1	0	27
1	10161287	10168135	1	1	1	1	0	6
1	10168271	10171137	1	1	1	2	0	19
1	10171330	10178643	1	1	1	3	0	35
1	10179563	10179894	1	1	1	2	0	32
1	10210879	10232249	1	1	1	7	0	30
1	10232435	10256246	1	1	1	5	0	33
1	10256324	10258492	1	1	1	1	0	4
1	10258673	10261904	1	1	1	1	0	10
1	10261971	10267379	1	1	1	1	0	27
1	10267559	10268151	1	1	1	2	0	14
1	10268264	10271501	1	1	1	2	0	33
1	10271580	10272240	1	1	1	1	0	18
1	10275504	10276320	1	1	1	2	0	29
1	10276400	10277985	1	1	1	1	0	36
1	10278129	10282399	1	1	1	2	0	12
1	10282534	10291081	1	1	1	2	3	10
1	10295166	10295659	1	1	1	2	0	34
1	10295767	10296581	1	1	1	2	0	23
1	10296666	10296896	1	1	1	2	0	27
1	10297078	10297173	1	1	1	11	0	32
1	10297247	10303162	1	1	1	2	1	6
